gene_id,BY4742_R1,BY4742_R2,BY4742_R3,SY14_R1,SY14_R2,SY14_R3
YER029C_SMB1,523,523,536,495,537,561
YER030W_CHZ1,827,827,820,772,812,712
YER031C_YPT31,3108,3108,3163,3262,3015,3234
YER032W_FIR1,513,513,495,448,504,533
YER033C_ZRG8,231,231,237,207,235,326
YER034W,484,484,498,487,539,553
YER035W_EDC2,357,357,307,402,376,385
YER036C_ARB1,9716,9716,9459,9687,9925,10633
YER037W_PHM8,272,272,286,375,416,397
YER038C_KRE29,252,252,275,234,281,289
YER038W-A_FMP49,11.56,11.56,8.61,5.36,19.28,0
YER039C_HVG1,107.44,107.44,99.39,112.64,80.72,131
YER039C-A,1,1,5,4,9,3
YER040W_GLN3,527,527,510,547,542,628
YER041W_YEN1,502,502,430,462,541,564
YER042W_MXR1,542,542,474,521,483,535
YER043C_SAH1,14103,14103,13265,13594,13291,15264
YER044C_ERG28,555,555,512,479,564,516
YER044C-A_MEI4,66,66,74,56,73,73
YER045C_ACA1,478,478,455,421,483,550
YER046W_SPO73,131,131,139,135,163,150
YER046W-A,17.49,17.49,22.12,25.66,21.65,22.81
YER047C_SAP1,593.51,593.51,587.88,591.34,591.35,717.19
YER048C_CAJ1,1946,1946,1837,1803,1791,1966
YER048W-A_ISD11,238,238,199,242,276,278
YER049W_TPA1,2929,2929,2737,2559,2598,2800
YER050C_RSM18,495,495,458,490,489,552
YER051W_JHD1,401,401,444,381,393,443
YER052C_HOM3,3169,3169,3109,3234,3231,3761
YER053C_PIC2,395,395,395,416,457,510
YER053C-A,0,0,0,0,0,0
YER054C_GIP2,143,143,104,141,119,132
YER055C_HIS1,6239,6239,6250,5792,5870,6831
YER056C_FCY2,14232.99,14232.99,14466.98,12511.97,13543.98,15352.98
YER056C-A_RPL34A,8499.55,8499.55,8134.4,7843.85,7989.32,8635.89
YER057C_HMF1,1059,1059,1044,983,940,1170
YER058W_PET117,154,154,120,170,148,168
YER059W_PCL6,493,493,441,434,464,513
YER060W_FCY21,686,686,670,679,621,687
YER060W-A_FCY22,199.01,199.01,247.02,174.03,231.02,262.02
YER061C_CEM1,1115,1115,1176,867,1000,1092
YER062C,1444,1444,1387,1814,1971,2050
YER063W_THO1,1279,1279,1159,1293,1165,1298
YER064C_VHR2,2147,2147,1879,1949,2050,2394
YER065C_ICL1,752,752,670,780,841,903
YER066C-A,41,41,29,62,60.54,72
YER066W_RRT13,48,48,79,61,74,59
YER067C-A,10.93,10.93,9.39,6.29,11.8,10.05
YER067W_RGI1,51.07,51.07,30.61,33.71,49.66,78.95
YER068C-A,15.63,15.63,29.24,26.29,14.5,33.21
YER068W_MOT2,1377,1377,1199,1341,1265,1483
"YER069W_ARG5,6",1056.37,1056.37,941.76,948.71,1127.5,1255.79
YER070W_RNR1,4316,4316,4029,3756,3998,4750
YER071C_TDA2,256,256,234,207,269,230
YER072W_VTC1,1588,1588,1358,2643,2334,2671
YER073W_ALD5,8696,8696,8224,9811,6619,8044
YER074W_RPS24A,22942.63,22942.63,25353.63,19867.51,19306.83,21962.78
YER074W-A_YOS1,329,329,261,379,395,376
YER075C_PTP3,515,515,444,450,502,510
YER076C,270,270,269,325,274,300
YER076W-A,9,9,11,13,19,27
YER077C_MRX1,665,665,623,580,600,673
YER078C_ICP55,522,522,491,529,501,544
YER078W-A,0,0,0,0,0,0
YER079C-A,10.57,10.57,12.87,7.09,4.31,11.33
YER079W,156,156,163,148,136,172
YER080W_AIM9,1552.43,1552.43,1683.13,1501.91,1547.69,1824.67
YER081W_SER3,1285,1285,1226,1239,1418,1655
YER082C_UTP7,1959,1959,2037,1972,1950,2231
YER083C_GET2,1660,1660,1618,2073,1862,2078
YER084W,2,2,1,2,1,4
YER084W-A,0,0,1.77,2.71,3.09,0.02
YER085C,3,3,8.23,1.29,4.91,6.98
YER086W_ILV1,4851,4851,4872,4555,4639,5239
YER087C-A,75.5,75.5,59.36,61.7,52.72,94.12
YER087C-B_SBH1,694,694,605,684,746,659
YER087W_AIM10,347.5,347.5,317.64,314.3,313.28,332.88
YER088C_DOT6,2090,2090,2107,2321,2031,2324
YER088C-A,33,33,19,42,43,36
YER088W-B,0,0,1,0,0,0
YER089C_PTC2,1280,1280,1095,1505,1379,1558
YER090C-A,0,0,0,0,0,0
YER090W_TRP2,2601,2601,2670,2286,2505,2913
YER091C_MET6,5023,5023,5300,4598,3879,5645
YER091C-A,0,0,0,0,0,0
YER092W_IES5,395,395,364,374,367,387
YER093C_TSC11,564,564,510,574,523,680
YER093C-A_AIM11,163,163,146,146,162,207
YER094C_PUP3,2221,2221,2197,2883,2692,2922
YER095W_RAD51,1298,1298,1133,1469,1512,1693
YER096W_SHC1,45,45,53,60,36,72
YER097W,2,2,0,3,4,1
YER098W_UBP9,293,293,292,276,319,380
YER099C_PRS2,1475,1475,1372,1453,1445,1479
YER100W_UBC6,1120,1120,1059,975,1019,1137
YER101C_AST2,254,254,263,206,256,320
YER102W_RPS8B,21135.05,21135.05,22127.96,16730.87,18204.32,20073.86
YER103W_SSA4,720,720,832,914,970,1016
YER104W_RTT105,132,132,154,132,125,149
YER105C_NUP157,1606,1606,1469,1395,1513,1724
YER106W_MAM1,14,14,3,14,10,9
YER107C_GLE2,1081.07,1081.07,1080.65,950.56,990.52,1117
YER107W-A,201.93,201.93,181.35,174.44,188.48,171
YER110C_KAP123,4676,4676,4673,4265,4296,5153
YER111C_SWI4,310,310,348,275,325,376
YER112W_LSM4,929,929,911,810,834,952
YER113C_TMN3,989,989,1023,1005,1011,1162
YER114C_BOI2,975,975,835,973,930,1130
YER115C_SPR6,312,312,337,287,281,292
YER116C_SLX8,460,460,413,456,480,478
YER117W_RPL23B,27324.3,27324.3,27280.69,24828.01,22866.81,24416.15
YER118C_SHO1,817,817,727,793,736,868
YER119C_AVT6,675,675,694,884,737,870
YER119C-A,0,0,1,3,2,3
YER120W_SCS2,2521,2521,2438,2734,2535,2965
YER121W,28,28,5,17,34,30
YER122C_GLO3,3301,3301,3195,3063,2891,3419
YER123W_YCK3,879,879,858,792,790,887
YER124C_DSE1,1870,1870,1943,2063,1991,2374
YER125W_RSP5,2436,2436,2314,2452,2627,3129
YER126C_NSA2,2721,2721,2510,2540,2585,2814
YER127W_LCP5,1743,1743,1803,1710,1834,1925
YER128W_VFA1,135,135,145,115,101,146
YER129W_SAK1,1459,1459,1418,1384,1462,1762
YER130C_COM2,792,792,680,702,748,845
YER131W_RPS26B,16863.95,16863.95,16120.95,16908,15837.84,16457
YER132C_PMD1,520,520,441,509,527,644
YER133W_GLC7,3203,3203,3198,3045,3329,3642
YER133W-A,55.28,55.28,95.66,83.06,112.87,77.27
YER134C,469.72,469.72,503.34,472.94,465.13,535.73
YER135C,0,0,1,6,6,3
YER136W_GDI1,2656,2656,2399,2434,2412,2896
YER137C,87.88,87.88,78.25,84.28,100.69,139.25
YER137C-A,0,0,0,0,0,0
YER137W-A,8.12,8.12,3.75,13.72,10.31,6.75
YER138C,20974.37,20974.37,23333.49,19341.17,18981.89,25971.11
YER138W-A,0,0,0,0,0,0
YER139C_RTR1,170,170,161,142,149,165
YER140W_EMP65,639,639,650,632,555,696
YER141W_COX15,1502,1502,1485,1531,1403,1588
YER142C_MAG1,295,295,295,341,366,402
YER143W_DDI1,907,907,801,965,979,1140
YER144C_UBP5,1225,1225,1157,1373,1271,1645
YER145C_FTR1,3434,3434,3039,4174,2987,3868
YER145C-A,109.63,109.63,93.21,89.61,78.99,95.06
YER146W_LSM5,1341.37,1341.37,1096.79,1121.39,1032.01,1144.94
YER147C_SCC4,643,643,640,715,606,680
YER147C-A,1163.92,1163.92,996.86,1243.51,1121.27,1248.31
YER148W_SPT15,1874.08,1874.08,1779.14,1636.49,1482.73,1656.69
YER148W-A,86.19,86.19,81.87,54.95,60.02,87.17
YER149C_PEA2,595.81,595.81,532.13,519.05,479.98,574.83
YER150W_SPI1,367,367,349,526,681,618
YER151C_UBP3,1868,1868,1896,1847,1874,2214
YER152C,1209.71,1209.71,1066.23,1211.43,1026.14,1239.34
YER152W-A,83.29,83.29,86.77,110.57,105.86,126.66
YER153C_PET122,169,169,140,230,178,230
YER154W_OXA1,1410,1410,1297,1534,1360,1556
YER155C_BEM2,1699,1699,1536,1528,1616,1805
YER156C,3113,3113,3058,2938,3036,3222
YER157W_COG3,979,979,945,868,860,958
YER158C,243,243,232,284,310,351
YER158W-A,32.33,32.33,25.21,35.23,34.7,38.92
YER159C_BUR6,638.67,638.67,565.79,556.77,608.3,695.08
YER159C-A,0,0,0,0,0,0
YER160C,2356.5,2356.5,2215.09,1810.26,2742.05,2682.93
YER161C_SPT2,919,919,850,873,854,952
YER162C_RAD4,527,527,505,553,510,595
YER163C_GCG1,450,450,411,448,455,493
YER164W_CHD1,1211,1211,1027,1200,1143,1289
YER165C-A,26,26,24.3,35.2,25.47,42.86
YER165W_PAB1,9423,9423,9141,9186,9643,11068
YER166W_DNF1,1069,1069,1056.7,1070.8,1052.53,1328.14
YER167W_BCK2,1096,1096,1076,1037,1031,1339
YER168C_CCA1,1165,1165,1135,1096,1092,1189
YER169W_RPH1,1828,1828,1760,1857,1787,2057
YER170W_ADK2,189,189,171,201,173,177
YER171W_RAD3,930,930,903,883,935,976
YER172C_BRR2,959,959,849,916,990,1098
YER172C-A,0,0,12.76,6.87,0,3.49
YER173W_RAD24,618,618,566.24,536.13,566,694.51
YER174C_GRX4,687,687,666,680,690,771
YER175C_TMT1,352,352,298,339,327,398
YER175W-A,0,0,0,0,0,0
YER176W_ECM32,1784,1784,1714,1681,1667,2065
YER177W_BMH1,13995,13995,14878,15405,14184,15696
YER178W_PDA1,5320,5320,5268,5687,5386,6239
YER179W_DMC1,167,167,139,135,133,155
YER180C_ISC10,444,444,404,384,412,437
YER180C-A_SLO1,26,26,18,30,33,34
YER181C,0,0,1,2,1,2
YER182W_FMP10,411,411,425,358,414,432
YER183C_FAU1,634,634,569,557,575,613
YER184C_TOG1,462,462,458,411,388,506
YER185W_PUG1,103,103,103,130,131,123
YER186C,508,508,475,476,482,520
YER187W,44,44,45,24,36,44
YER188C-A,3,3,0,0,0,0
YER188W,104,104,97,85,103,103
YER189W,13.63,13.63,10.63,0,0,0
YER190C-A,21.87,21.87,32.98,0,2.48,0.41
YER190C-B,38.31,38.31,41.96,0.02,6.97,3.25
YER190W_YRF1-2,581.43,581.43,624.99,16.03,79.53,15.01
YFL001W_DEG1,874,874,825,992,896,1106
YFL002C_SPB4,1134,1134,1066,1396,1492,1573
YFL002W-A,2112.1,2112.1,2289.53,2375.79,2234.69,2759.68
YFL002W-B,0,0,0,0,0,0
YFL003C_MSH4,127,127,102,94,95,96
YFL004W_VTC2,2309,2309,2065,2601,2389,2816
YFL005W_SEC4,1659,1659,1598,1680,1680,1684
YFL007W_BLM10,1696,1696,1495,1534,1590,1964
YFL008W_SMC1,820,820,720,706,741,846
YFL009W_CDC4,1149,1149,1146,1102,1139,1335
YFL010C_WWM1,1260.85,1260.85,1308.04,1423.84,1477.62,1517.06
YFL010W-A_AUA1,350.15,350.15,296.96,397.16,404.38,356.94
YFL011W_HXT10,10,10,7,12,18,23
YFL012W,9,9,9,3,7,10
YFL012W-A,0,0,0,0,0,1
YFL013C_IES1,1097.28,1097.28,1055.94,1085.81,926.74,1147.67
YFL013W-A,239.72,239.72,237.06,222.19,229.26,246.33
YFL014W_HSP12,64,64,49,208,227,190
YFL015C,1,1,4,3,1,1.16
YFL015W-A,0,0,0,0,0,1.84
YFL016C_MDJ1,1484,1484,1414,1673,1409,1757
YFL017C_GNA1,554,554,552,512,465,484
YFL017W-A_SMX2,197,197,141,165,202,176
YFL018C_LPD1,3992,3992,4073,4071,3888,4388
YFL019C,1,1,0,1,1,2
YFL020C_PAU5,20,20,23,31,18,41
YFL021C-A,106.51,106.51,86.68,144.48,89.22,125.86
YFL021W_GAT1,379.49,379.49,316.32,407.52,309.78,371.14
YFL022C_FRS2,4186,4186,4138,3902,4009,4442
YFL023W_BUD27,1505,1505,1450,1533,1439,1610
YFL024C_EPL1,917,917,936,917,882,1080
YFL025C_BST1,701,701,591,573,626,783
YFL026W_STE2,81,81,106,99,114,104
YFL027C_GYP8,432,432,426,389,364,444
YFL028C_CAF16,886,886,828,733,751,881
YFL029C_CAK1,540,540,596,604,530,636
YFL030W_AGX1,150,150,160,182,176,213
YFL031C-A,0,0,0,0,0,0
YFL031W_HAC1,1785,1785,1934,1916,2039,2036
YFL032W,3,3,0,2,2,0
YFL033C_RIM15,603,603,650,643,659,799
YFL034C-A_RPL22B,1795,1795,1952,1465,1405,1565
YFL034C-B_MOB2,760,760,709,693,746,788
YFL034W_MIL1,762,762,720,742,768,784
YFL036W_RPO41,962,962,924,1015,1024,1290
YFL037W_TUB2,5392,5392,5186,5807,5418,6060
YFL038C_YPT1,5315,5315,5301,5799,5367,5653
YFL039C_ACT1,15340,15340,15777,15381,15695,17075
YFL040W,127,127,107,86,106,123
YFL041W_FET5,974,974,949,969,897,1116
YFL041W-A,2,2,0,7,4,3
YFL042C,425,425,418,562,525,600
YFL044C_OTU1,690,690,622,711,666,835
YFL045C_SEC53,6057,6057,6066,5022,5320,5867
YFL046W_FMP32,368,368,424,409,391,444
YFL047W_RGD2,1161,1161,1181,1136,1133,1285
YFL048C_EMP47,1795,1795,1826,1760,1668,1968
YFL049W_SWP82,668,668,687,660,638,750
YFL050C_ALR2,418,418,448,389,448,506
YFL051C,14,14,6,6,19,17
YFL052W,33,33,52,53,67,63
YFL053W_DAK2,57,57,73,82,71,111
YFL054C_AQY3,275,275,206,334,346,374
YFL055W_AGP3,167,167,141,197,178,226
YFL056C_AAD6,350,350,329,788,644,820
YFL058W_THI5,13.25,13.25,16.54,37,43.37,43
YFL059W_SNZ3,134.01,134.01,107.43,233,189,216
YFL060C_SNO3,102.97,102.97,85.14,126,118,132
YFL061W_DDI2,72.96,72.96,45.91,114,74,106
YFL062W_COS4,39.93,39.93,47.4,0,0,0
YFL063W,3,3,1,0,0,0
YFL064C,9.37,9.37,13.54,0,0,0
YFL065C,1.69,1.69,3.58,0,0,0
YFL066C,247.47,247.47,260.55,0,0,0
YFL067W,82.6,82.6,68.9,0,0,0
YFL068W,69.5,69.5,59.5,0,0,0
YFR001W_LOC1,1470,1470,1414,1659,1706,1817
YFR002W_NIC96,1870,1870,1760,1773,1726,1921
YFR003C_YPI1,307,307,315,444,443,475
YFR004W_RPN11,3101,3101,3213,4230,3874,4341
YFR005C_SAD1,765,765,797,794,796,947
YFR006W,2226,2226,2262,2266,2307,2481
YFR007W_YFH7,271,271,290,269,310,307
YFR008W_FAR7,118,118,138,118,140,126
YFR009W_GCN20,3231,3231,3304,3123,3184,3686
YFR009W-A,0,0,0,0,0,0
YFR010W_UBP6,2026,2026,2020,2142,2201,2449
YFR010W-A,1,1,1,3.3,7.92,0
YFR011C,549,549,552,557.7,506.08,572
YFR012W_DCV1,19,19,22,29,32,22
YFR012W-A,0,0,0,0,0,0
YFR013W_IOC3,1114,1114,1180,987,1078,1158
YFR014C_CMK1,837,837,834,877,852,1084
YFR015C_GSY1,363,363,479,321,523,596
YFR016C,1151,1151,1144,1060,1139,1420
YFR017C_IGD1,53,53,67,56,82,64
YFR018C,1284,1284,1189,1106,1111,1166
YFR019W_FAB1,485,485,490,554,580,702
YFR020W_CSS2,235,235,202,215,206,247
YFR021W_ATG18,537,537,504,546,528,636
YFR022W_ROG3,377,377,337,408,430,433
YFR023W_PES4,23,23,37,22,27,22
YFR024C-A_LSB3,2344,2344,2324,2698,2334,2862
YFR025C_HIS2,620,620,647,654,655,712
YFR026C_ULI1,34,34,30,37,34,29
YFR027W_ECO1,189,189,180,170,197,213
YFR028C_CDC14,1483,1483,1495,1541,1508,1694
YFR029W_PTR3,371,371,344,390,329,419
YFR030W_MET10,640,640,556,605,621,741
YFR031C_SMC2,877,877,868,821,818,989
YFR031C-A_RPL2A,23738.14,23738.14,25047.26,23551.6,22238,24671.89
YFR032C_RRT5,27,27,25,35,27,36
YFR032C-A_RPL29,266,266,339,403,387,263
YFR032C-B,3,3,0,0,1,1
YFR033C_QCR6,737,737,720,728,792,731
YFR034C_PHO4,878,878,905,946,818,951
YFR034W-A,2,2,1,0,2,2.04
YFR035C,88,88,47,91,77,72.96
YFR036W_CDC26,228,228,189,269,228,230
YFR036W-A,748.11,748.11,738.49,736.66,685.58,805.01
YFR037C_RSC8,3719.89,3719.89,3766.51,3936.34,3495.42,3905.99
YFR038W_IRC5,982,982,869,929,830,1054
YFR039C_OSW7,896,896,865,777,803,905
YFR040W_SAP155,1402,1402,1439,1560,1668,1898
YFR041C_ERJ5,692,692,688,663,632,665
YFR042W_KEG1,284,284,274,262,297,318
YFR043C_IRC6,278,278,266,300,245,273
YFR044C_DUG1,3013,3013,3009,3161,3105,3592
YFR045W,330,330,256,291,260,334
YFR046C_CNN1,361,361,350,375,325,404
YFR047C_BNA6,1122,1122,996,1035,1058,1097
YFR048W_RMD8,654,654,649,562,679,737
YFR049W_YMR31,141,141,150,136,159,172
YFR050C_PRE4,3420,3420,3344,3852,3698,4143
YFR051C_RET2,3592,3592,3472,3770,3548,4233
YFR052C-A,37,37,35,56,102,106
YFR052W_RPN12,2733,2733,2655,2943,2829,3234
YFR053C_HXK1,530,530,548,745,1228,1356
YFR054C,14,14,17,10,14,18
YFR055W_IRC7,5596,5596,5373,4557,4852,5055
YFR056C,28,28,27,31,25,34
YFR057W,8,8,3,51,54,51
YGL001C_ERG26,1218,1218,1295,1088,1054,1177
YGL002W_ERP6,484,484,531,493,616,676
YGL003C_CDH1,598,598,593,658,644,688
YGL004C_RPN14,587,587,552,619,629,705
YGL005C_COG7,588,588,614,663,719,752
YGL006W_PMC1,1748,1748,1797,1827,1868,2211
YGL006W-A,0,0,0,0,0,0
YGL007C-A,0,0,0,0,0,0
YGL007W_BRP1,10,10,7,7,6,5
YGL008C_PMA1,51988,51988,51504,48181,50790,58966
YGL009C_LEU1,11217,11217,12121,12614,5886,7831
YGL010W_MPO1,268,268,233,349,393,407
YGL011C_SCL1,3278,3278,3274,3602,3604,3947
YGL012W_ERG4,4365,4365,4244,4776,4401,5166
YGL013C_PDR1,1033,1033,997,986,1030,1190
YGL014C-A,0,0,0,0,0,0
YGL014W_PUF4,1904,1904,1839,1828,1854,2218
YGL015C,2,2,5,8,6,8
YGL016W_KAP122,839,839,775,741,753,905
YGL017W_ATE1,643,643,702,719,623,785
YGL018C_JAC1,242,242,237,243,286,273
YGL019W_CKB1,1489,1489,1402,1355,1316,1492
YGL020C_GET1,1370,1370,1343,1228,1233,1377
YGL021W_ALK1,906,906,1011,743,908,1087
YGL022W_STT3,4832,4832,4668,4990,4620,5356
YGL023C_PIB2,1332,1332,1318,1488,1457,1594
YGL024W,5,5,4.03,6.08,4.09,2
YGL025C_PGD1,558,558,543.97,658.92,613.91,721
YGL026C_TRP5,3628,3628,3736,3748,3826,4388
YGL027C_CWH41,1431,1431,1384,1401,1289,1625
YGL028C_SCW11,2036,2036,2118,2030,2051,2565
YGL029W_CGR1,1080,1080,949,1103,1084,1045
YGL030W_RPL30,46841,46841,42288,39729,41157,40399
YGL031C_RPL24A,19738.37,19738.37,20387,17448.83,16462.77,18085.02
YGL032C_AGA2,6,6,1,1,2,2
YGL033W_HOP2,1,1,0,0,0,2
YGL034C,1,1,1,1,3,3
YGL035C_MIG1,1010,1010,886,1035,979,1193
YGL036W,1008,1008,1039,1001,1080,1305
YGL037C_PNC1,1814,1814,1837,1877,2056,2419
YGL038C_OCH1,1294,1294,1297,1154,1211,1222
YGL039W,742,742,650,711,791,1010
YGL040C_HEM2,1543,1543,1502,1491,1512,1616
YGL041C,6.93,6.93,3.88,11.91,12.74,5.23
YGL041C-B,0,0,0,0,0,0
YGL041W-A,313.07,313.07,280.12,245.09,239.26,269.77
YGL042C,107,107,88,100,98,86
YGL043W_DST1,1060,1060,1065,983,1024,1168
YGL044C_RNA15,722,722,713,734,721,771
YGL045W_RIM8,296,296,286,272,267,290
YGL047W_ALG13,317,317,268,376,386,446
YGL048C_RPT6,3834,3834,3699,4017,3986,4265
YGL049C_TIF4632,1360,1360,1360,1328,1361,1628
YGL050W_TYW3,581,581,583,566,530,601
YGL051W_MST27,196.68,196.68,186.76,182.86,192.57,196.84
YGL052W,31,31,28,25,44,28
YGL053W_PRM8,399.38,399.38,371.79,317.23,369.26,418.84
YGL054C_ERV14,1351,1351,1271,1272,1205,1330
YGL055W_OLE1,15824,15824,15724,13827,15076,15933
YGL056C_SDS23,1947,1947,1686,1754,2021,2114
YGL057C_GEP7,204,204,191,189,205,194
YGL058W_RAD6,807,807,776,735,764,839
YGL059W_PKP2,329,329,294,294,314,365
YGL060W_YBP2,470,470,439,394,426,500
YGL061C_DUO1,305,305,310,305,298,328
YGL062W_PYC1,1464.77,1464.77,1373.25,1857.35,1635.98,2128.49
YGL063C-A,0,0,0,0,0,0
YGL063W_PUS2,487,487,397,618,545,592
YGL064C_MRH4,489,489,408,323,410,485
YGL065C_ALG2,750,750,707,754,650,919
YGL066W_SGF73,668,668,670,628,631,725
YGL067W_NPY1,781,781,752,816,754,887
YGL068W_MNP1,1564.65,1564.65,1481.02,1540.6,1459.81,1600.33
YGL069C,123.35,123.35,141.98,146.4,73.19,96.67
YGL070C_RPB9,429,429,432,501,445,503
YGL071W_AFT1,557,557,540,579,560,627
YGL072C,82.54,82.54,53,50.58,87.41,56.44
YGL073W_HSF1,1194.38,1194.38,1154.91,1306.42,1218.46,1557.42
YGL074C,11.08,11.08,11.08,28,16.13,12.14
YGL075C_MPS2,141,141,133,111,99,138
YGL076C_RPL7A,34627.13,34627.13,35124.93,32205.97,32112.11,33896.37
YGL077C_HNM1,3201,3201,2954,2773,2821,3231
YGL078C_DBP3,4970,4970,4925,4894,4879,5327
YGL079W_KXD1,324,324,368,287,317,381
YGL080W_MPC1,461,461,412,421,455,492
YGL081W,45,45,52,55,71,64
YGL082W,848,848,828,820,698,920
YGL083W_SCY1,482,482,466,474,484,579
YGL084C_GUP1,981,981,992,913,816,1005
YGL085W_LCL3,442,442,420,410,380,414
YGL086W_MAD1,747,747,769,694,801,877
YGL087C_MMS2,424,424,441,434,439,473
YGL088W,4.39,4.39,0,6.67,5.62,1.09
YGL089C_MF(ALPHA)2,7590,7590,7031,7266,7892,7545
YGL090W_LIF1,486,486,439,397,462,529
YGL091C_NBP35,565,565,561,525,561,701
YGL092W_NUP145,1678,1678,1632,1635,1644,1901
YGL093W_SPC105,733,733,715,727,662,820
YGL094C_PAN2,985,985,911,898,980,1044
YGL095C_VPS45,905,905,889,739,787,912
YGL096W_TOS8,73,73,96,86,91,93
YGL097W_SRM1,2515,2515,2563,2364,2279,2579
YGL098W_USE1,431,431,409,390,455,464
YGL099W_LSG1,2467,2467,2390,2441,2413,2924
YGL100W_SEH1,1434,1434,1382,1370,1329,1531
YGL101W,558,558,500,494,504,513
YGL102C,8267.28,8267.28,7769.98,6183.22,6833.95,7987.82
YGL103W_RPL28,31608.72,31608.72,33097.02,28481.78,26170.05,28098.18
YGL104C_VPS73,230,230,222,256,276,277
YGL105W_ARC1,5927,5927,6373,6473,6508,7075
YGL106W_MLC1,1729,1729,1736,1648,1658,1821
YGL107C_RMD9,902,902,808,820,815,995
YGL108C,251.7,251.7,252.5,251.42,245.46,240.18
YGL109W,97.3,97.3,87.5,101.58,93.54,122.82
YGL110C_CUE3,902,902,890,852,807,923
YGL111W_NSA1,1947,1947,2012,1964,2045,2229
YGL112C_TAF6,1274,1274,1186,1045,1070,1265
YGL113W_SLD3,440,440,401,370,438,504
YGL114W,1328,1328,1249,1166,1176,1425
YGL115W_SNF4,852,852,798,671,729,900
YGL116W_CDC20,768,768,780,714,877,945
YGL117W,310,310,284,314,308,386
YGL118C,0,0,1,1,0,1
YGL119W_COQ8,741,741,717,765,736,687
YGL120C_PRP43,4771,4771,4827,5008,4827,5507
YGL121C_GPG1,47,47,33,67,54,59
YGL122C_NAB2,2983,2983,2848,3266,3071,3635
YGL123C-A,0,0,0,0,0,0
YGL123W_RPS2,46219,46219,47392,41734,41296,44668
YGL124C_MON1,595,595,605,459,523,540
YGL125W_MET13,494,494,437,445,407,538
YGL126W_SCS3,1477,1477,1448,1725,1445,1597
YGL127C_SOH1,436,436,433,413,437,469
YGL128C_CWC23,225,225,210,228,253,277
YGL129C_RSM23,823,823,743,758,718,854
YGL130W_CEG1,1122,1122,1143,1168,1179,1229
YGL131C_SNT2,453.39,453.39,434.09,313.31,424.26,527.35
YGL132W,9.61,9.61,16.91,14.69,13.74,19.65
YGL133W_ITC1,693,693,711,697,694,818
YGL134W_PCL10,322,322,312,304,245,364
YGL135W_RPL1B,24343.61,24343.61,25152.98,18930.24,20498.75,22001.3
YGL136C_MRM2,249,249,264,213,253,283
YGL137W_SEC27,3581,3581,3406,3530,3438,4053
YGL138C,1,1,4,9,5,3
YGL139W_FLC3,1084,1084,1005,946,1052,1168
YGL140C,1094,1094,1006,1061,1041,1227
YGL141W_HUL5,689,689,609,638,632,852
YGL142C_GPI10,595,595,575,531,549,613
YGL143C_MRF1,413,413,378,396,358,393
YGL144C_ROG1,539,539,514,505,494,594
YGL145W_TIP20,831,831,874,686,814,938
YGL146C_RRT6,47,47,54,50,63,70
YGL147C_RPL9A,19901.79,19901.79,21161.79,16807.61,17173.88,18443.6
YGL148W_ARO2,5126,5126,4972,4962,4868,5478
YGL149W,1,1,2,3,4,4
YGL150C_INO80,1510,1510,1487,1470,1429,1808
YGL151W_NUT1,937,937,859,780,884,1016
YGL152C,163.4,163.4,165.57,227.7,169.55,193.81
YGL153W_PEX14,368.6,368.6,374.43,332.3,325.45,362.19
YGL154C_LYS5,442,442,388,360,378,460
YGL155W_CDC43,576,576,654,600,649,672
YGL156W_AMS1,329,329,273,352,358,490
YGL157W_ARI1,1295,1295,1218,1256,1284,1478
YGL158W_RCK1,179,179,101,154,193,201
YGL159W,493,493,468,398,404,484
YGL160W_AIM14,578,578,533,515,532,584
YGL161C_YIP5,1320,1320,1384,1419,1346,1461
YGL162W_SUT1,386,386,293,364,404,442
YGL163C_RAD54,620,620,579,767,737,851
YGL164C_YRB30,795,795,814,768,703,834
YGL165C,336.53,336.53,329.74,381.31,298.07,326.41
YGL166W_CUP2,464.47,464.47,448.26,587.69,512.93,527.59
YGL167C_PMR1,2276,2276,2188.25,1922.21,2102.16,2448
YGL168W_HUR1,171,171,127.75,158.79,130.84,140
YGL169W_SUA5,1105,1105,1064,983,1057,1210
YGL170C_SPO74,46,46,50,46,53,45
YGL171W_ROK1,1691,1691,1675,1752,1587,1869
YGL172W_NUP49,1810,1810,1751,1839,1630,1777
YGL173C_XRN1,2261,2261,2281,2239,2318,2873
YGL174W_BUD13,174,174,208,180,175,185
YGL175C_SAE2,105,105,87,102,100,122
YGL176C,405,405,381,336,374,407
YGL177W,0,0,4,3,2,4
YGL178W_MPT5,1257,1257,1188,1149,1216,1306
YGL179C_TOS3,631,631,534,556,543,596
YGL180W_ATG1,202,202,192,272,271,308
YGL181W_GTS1,1009,1009,952,947,967,1176
YGL182C,6,6,3,4,3,2
YGL183C_MND1,13,13,14,9,19,17
YGL184C_STR3,66,66,66,89,98,150
YGL185C,341,341,352,317,311,411
YGL186C_TPN1,2117,2117,2031,1637,1735,2027
YGL187C_COX4,502,502,561,393,511,498
YGL188C,0,0,0,0,0,0
YGL188C-A,0,0,0,0,0,0
YGL189C_RPS26A,25322.05,25322.05,26019.05,22755,22658.16,24060
YGL190C_CDC55,869,869,817,788,806,938
YGL191W_COX13,903,903,977,702,916,901
YGL192W_IME4,0,0,0,1.65,0,0
YGL193C,40.07,40.07,37,31.98,44.32,33.87
YGL194C_HOS2,282,282,303,304,234,310
