YDR008C,  Dubious ,,
GAL3, Verified ,,
YDR010C,  Uncharacterized ,,
SNQ2, Verified ,,
RPL4B, Verified ,,
PSF1, Verified ,,
RAD61, Verified ,,
HED1, Verified ,,
YDR015C,  Dubious ,,
DAD1,  Verified ,,
KCS1,  Verified ,,
MLG1,  Verified ,,
GCV1,  Verified ,,
DAS2,  Uncharacterized ,,
FAL1, Verified ,,
ATG31,  Verified ,,
SES1, Verified ,,
FYV1, Dubious ,,
RPS11A, Verified ,,
NSI1,  Verified ,,
VPS54,  Verified ,,
REG1,  Verified ,,
YDR029W, Uncharacterized ,,
RAD28,  Verified ,,
MIX14, Verified ,,
PST2,  Verified ,,
MRH1, Verified ,,
LYS14,  Verified ,,
YDR034C-D,  transposable_element_gene,,
YDR034C-C,  transposable_element_gene,,
YDR034C-A,  Uncharacterized ,,
CPP3, Verified ,,
ARO3, Verified ,,
EHD3,  Verified ,,
KRS1, Verified ,,
ENA5,  Verified ,,
ENA2,  Verified ,,
ENA1,  Verified ,,
RSM10, Verified ,,
YDR042C,  Uncharacterized ,,
NRG1,  Verified ,,
HEM13, Verified ,,
RPC11,  Verified ,,
BAP3,  Verified ,,
HEM12, Verified ,,
YDR048C,  Dubious ,,
VMS1, Verified ,,
TPI1,  Verified ,,
DET1,  Verified ,,
DBF4,  Verified ,,
YDR053W, Dubious ,,
CDC34,  Verified ,,
PST1, Verified ,,
EMC10,  Uncharacterized ,,
YOS9, Verified ,,
TGL2,  Verified ,,
UBC5,  Verified ,,
MAK21, Verified ,,
YDR061W, Uncharacterized ,,
LCB2, Verified ,,
AIM7, Verified ,,
RPS13, Verified ,,
RRG1, Verified ,,
RTR2,  Verified ,,
OCA6,  Uncharacterized ,,
DOS2, Verified ,,
DOA4,  Verified ,,
FMP16,  Verified ,,
PAA1,  Verified ,,
IPT1,  Verified ,,
SNF11, Verified ,,
TPS2, Verified ,,
PPH3, Verified ,,
RAD55, Verified ,,
SED1, Verified ,,
SHU2,  Verified ,,
PET100, Verified ,,
TFB5,  Verified ,,
VPS41, Verified ,,
PDC2,  Verified ,,
STN1, Verified ,,
RRP8, Verified ,,
TVP23,  Verified ,,
AFR1,  Verified ,,
SSS1,  Verified ,,
RRP1,  Verified ,,
SLU7,  Verified ,,
VTC5, Verified ,,
ILT1,  Verified ,,
RLI1,  Verified ,,
UBC13, Verified ,,
DNF2, Verified ,,
YDR094W, Dubious ,,
YDR095C,  Dubious ,,
GIS1, Verified ,,
MSH6,  Verified ,,
GRX3,  Verified ,,
YDR098C-B,  transposable_element_gene,,
YDR098C-A,  transposable_element_gene,,
BMH2, Verified ,,
TVP15, Verified ,,
ARX1,  Verified ,,
YDR102C,  Uncharacterized ,,
STE5, Verified ,,
SPO71,  Verified ,,
TMS1,  Verified ,,
ARP10, Verified ,,
TMN2,  Verified ,,
TRS85, Verified ,,
YDR109C,  Verified ,,
FOB1, Verified ,,
ALT2,  Uncharacterized ,,
IRC2, Dubious ,,
PDS1,  Verified ,,
YDR114C,  Uncharacterized ,,
MRX14, Verified ,,
MRPL1,  Verified ,,
TMA64,  Verified ,,
APC4, Verified ,,
YDR118W-A, Dubious ,,
VBA4, Uncharacterized ,,
COX26, Verified ,,
TRM1,  Verified ,,
DPB4, Verified ,,
KIN1, Verified ,,
INO2,  Verified ,,
YDR124W, Uncharacterized ,,
ECM18,  Verified ,,
SWF1, Verified ,,
ARO1, Verified ,,
MTC5, Verified ,,
SAC6,  Verified ,,
FIN1,  Verified ,,
YDR131C,  Verified ,,
MRX16,  Verified ,,
YDR133C,  Dubious ,,
CCW22,  blocked_reading_frame,,
YCF1,  Verified ,,
VPS61,  Dubious ,,
RGP1, Verified ,,
HPR1, Verified ,,
RUB1,  Verified ,,
MTQ2, Verified ,,
DOP1,  Verified ,,
PEX7,  Verified ,,
SAN1,  Verified ,,
MKC7,  Verified ,,
TAF12, Verified ,,
SWI5,  Verified ,,
EKI1, Verified ,,
KGD2,  Verified ,,
YDR149C,  Dubious ,,
NUM1, Verified ,,
CTH1,  Verified ,,
GIR2, Verified ,,
ENT5,  Verified ,,
YDR154C,  Dubious ,,
CPR1,  Verified ,,
RPA14, Verified ,,
YDR157W, Uncharacterized ,,
HOM2, Verified ,,
SAC3, Verified ,,
SSY1, Verified ,,
ACL4, Verified ,,
NBP2,  Verified ,,
CWC15, Verified ,,
SEC1,  Verified ,,
TRM82, Verified ,,
SEC5,  Verified ,,
TAF10, Verified ,,
CDC37, Verified ,,
STB3,  Verified ,,
YDR169C-A,  Uncharacterized ,,
SEC7,  Verified ,,
YDR170W-A, transposable_element_gene,,
HSP42, Verified ,,
SUP35, Verified ,,
ARG82,  Verified ,,
HMO1, Verified ,,
RSM24,  Verified ,,
NGG1, Verified ,,
UBC1, Verified ,,
SDH4, Verified ,,
CSN9,  Verified ,,
NVJ3, Verified ,,
SCC2, Verified ,,
SAS4,  Verified ,,
CDC1, Verified ,,
YDR182W-A, Uncharacterized ,,
PLP1, Verified ,,
YDR183C-A,  Dubious ,,
ATC1,  Verified ,,
UPS3,  Verified ,,
SND1,  Verified ,,
YDR187C,  Dubious ,,
CCT6, Verified ,,
SLY1, Verified ,,
RVB1,  Verified ,,
HST4, Verified ,,
NUP42,  Verified ,,
YDR193W, Dubious ,,
MSS116,  Verified ,,
YDR194W-A, Uncharacterized ,,
REF2, Verified ,,
CAB5,  Verified ,,
CBS2, Verified ,,
RKM2,  Verified ,,
YDR199W, Dubious ,,
VPS64,  Verified ,,
SPC19, Verified ,,
RAV2,  Verified ,,
YDR203W, Dubious ,,
COQ4, Verified ,,
MSC2, Verified ,,
EBS1, Verified ,,
UME6,  Verified ,,
MSS4, Verified ,,
YDR209C,  Uncharacterized ,,
CPP2, Verified ,,
YDR210W-A, transposable_element_gene,,
YDR210W-B, transposable_element_gene,,
YDR210C-D,  transposable_element_gene,,
YDR210C-C,  transposable_element_gene,,
GCD6, Verified ,,
TCP1, Verified ,,
UPC2, Verified ,,
AHA1, Verified ,,
YDR215C,  Uncharacterized ,,
ADR1, Verified ,,
RAD9,  Verified ,,
SPR28,  Verified ,,
MFB1,  Verified ,,
YDR220C,  Dubious ,,
GTB1, Verified ,,
YDR222W, Uncharacterized ,,
CRF1, Verified ,,
HTB1,  Verified ,,
HTA1, Verified ,,
ADK1, Verified ,,
SIR4, Verified ,,
PCF11,  Verified ,,
IVY1, Verified ,,
YDR230W, Dubious ,,
COX20,  Verified ,,
HEM1, Verified ,,
RTN1,  Verified ,,
LYS4, Verified ,,
PRP42, Verified ,,
FMN1,  Verified ,,
MRPL7, Verified ,,
SEC26,  Verified ,,
YDR239C,  Verified ,,
SNU56,  Verified ,,
BUD26, Dubious ,,
AMD2, Verified ,,
PRP28,  Verified ,,
PEX5, Verified ,,
MNN10, Verified ,,
TRS23, Verified ,,
YDR246W-A, Uncharacterized ,,
VHS1, Verified ,,
YDR248C,  Uncharacterized ,,
YDR249C,  Uncharacterized ,,
YDR250C,  Dubious ,,
PAM1, Verified ,,
BTT1, Verified ,,
MET32,  Verified ,,
CHL4, Verified ,,
RMD5,  Verified ,,
CTA1,  Verified ,,
RKM4,  Verified ,,
HSP78,  Verified ,,
YAP6,  Verified ,,
SWM1,  Verified ,,
EXG2,  Verified ,,
YDR261W-A, transposable_element_gene,,
YDR261W-B, transposable_element_gene,,
YDR261C-D,  transposable_element_gene,,
YDR261C-C,  transposable_element_gene,,
YDR262W, Uncharacterized ,,
DIN7,  Verified ,,
AKR1,  Verified ,,
PEX10, Verified ,,
HEL2,  Verified ,,
CIA1,  Verified ,,
MSW1, Verified ,,
YDR269C,  Dubious ,,
CCC2, Verified ,,
YDR271C,  Dubious ,,
GLO2, Verified ,,
DON1, Verified ,,
YDR274C,  Uncharacterized ,,
TLD1, Verified ,,
PMP3,  Verified ,,
MTH1,  Verified ,,
YDR278C,  Dubious ,,
RNH202, Verified ,,
RRP45, Verified ,,
PHM6,  Verified ,,
MRX10,  Verified ,,
GCN2,  Verified ,,
DPP1,  Verified ,,
ZIP1, Verified ,,
MGP12,  Uncharacterized ,,
INM2, Verified ,,
NSE3, Verified ,,
RTT103,  Verified ,,
YDR290W, Dubious ,,
HRQ1, Verified ,,
SRP101,  Verified ,,
SSD1,  Verified ,,
DPL1,  Verified ,,
HDA2,  Verified ,,
MHR1, Verified ,,
SUR2, Verified ,,
ATP5,  Verified ,,
BFR2, Verified ,,
PRO1,  Verified ,,
CFT1, Verified ,,
GPI11, Verified ,,
RSC3,  Verified ,,
CPR5,  Verified ,,
HNT2,  Verified ,,
PFU1,  Verified ,,
PMT7, Uncharacterized ,,
SRB7,  Verified ,,
GIC2,  Verified ,,
SUM1,  Verified ,,
TFB1, Verified ,,
SSF2, Verified ,,
PIB1,  Verified ,,
RAD34,  Verified ,,
IPK1,  Verified ,,
OMS1, Verified ,,
YDR316W-A, transposable_element_gene,,
YDR316W-B, transposable_element_gene,,
HIM1, Verified ,,
MCM21, Verified ,,
YFT2,  Uncharacterized ,,
SWA2,  Verified ,,
DAD4,  Verified ,,
YDR320W-B, Dubious ,,
ASP1, Verified ,,
MRPL35, Verified ,,
TIM11,  Verified ,,
PEP7,  Verified ,,
UTP4,  Verified ,,
YCG1, Verified ,,
YSP2,  Verified ,,
YDR327W, Dubious ,,
SKP1,  Verified ,,
PEX3,  Verified ,,
UBX5, Verified ,,
GPI8, Verified ,,
IRC3, Verified ,,
RQC1,  Verified ,,
SWR1, Verified ,,
MSN5, Verified ,,
MRX8, Verified ,,
MRPS28, Verified ,,
YDR338C,  Uncharacterized ,,
FCF1,  Verified ,,
YDR340W, Dubious ,,
YDR341C,  Verified ,,
HXT7,  Verified ,,
HXT6,  Verified ,,
YDR344C,  Uncharacterized ,,
HXT3,  Verified ,,
SVF1,  Verified ,,
MRP1, Verified ,,
PAL1,  Verified ,,
YPS7,  Verified ,,
ATP22,  Verified ,,
SBE2, Verified ,,
YPQ2, Verified ,,
TRR1, Verified ,,
TRP4, Verified ,,
YDR354C-A,  Dubious ,,
YDR355C,  Dubious ,,
SPC110, Verified ,,
CNL1,  Verified ,,
GGA1, Verified ,,
EAF1,  Verified ,,
OPI7, Dubious ,,
BCP1,  Verified ,,
TFC6,  Verified ,,
ESC2, Verified ,,
SEM1, Verified ,,
CDC40,  Verified ,,
ESF1,  Verified ,,
YDR365W-A, transposable_element_gene,,
YDR365W-B, transposable_element_gene,,
MOR1,  Uncharacterized ,,
KEI1, Verified ,,
YPR1, Verified ,,
XRS2,  Verified ,,
DXO1,  Verified ,,
CTS2, Verified ,,
YDR371C-A,  Dubious ,,
VPS74,  Verified ,,
FRQ1, Verified ,,
PHO92,  Verified ,,
WIP1, Verified ,,
BCS1,  Verified ,,
ARH1, Verified ,,
ATP17, Verified ,,
LSM6,  Verified ,,
RGA2, Verified ,,
SDH6,  Verified ,,
ARO10, Verified ,,
YRA1, Verified ,,
COI1,  Verified ,,
RPP2B, Verified ,,
NKP1,  Verified ,,
ATO3,  Verified ,,
EFT2, Verified ,,
MUS81, Verified ,,
CIN10,  Uncharacterized ,,
RVS167, Verified ,,
SAC7, Verified ,,
UBA2,  Verified ,,
YDR391C,  Uncharacterized ,,
SPT3, Verified ,,
SHE9, Verified ,,
RPT3, Verified ,,
SXM1, Verified ,,
YDR396W, Dubious ,,
NCB2,  Verified ,,
UTP5, Verified ,,
HPT1, Verified ,,
URH1, Verified ,,
YDR401W, Dubious ,,
DIT2,  Verified ,,
DIT1, Verified ,,
RPB7,  Verified ,,
MRP20, Verified ,,
PDR15, Verified ,,
YDR406W-A, Dubious ,,
TRS120,  Verified ,,
ADE8,  Verified ,,
SIZ1, Verified ,,
STE14,  Verified ,,
DFM1,  Verified ,,
RRP17, Verified ,,
YDR413C,  Dubious ,,
ERD1,  Verified ,,
YDR415C,  Uncharacterized ,,
SYF1, Verified ,,
YDR417C,  Dubious ,,
RPL12B, Verified ,,
RAD30, Verified ,,
HKR1, Verified ,,
ARO80, Verified ,,
SIP1,  Verified ,,
CAD1,  Verified ,,
DYN2,  Verified ,,
SNX41, Verified ,,
YDR426C,  Dubious ,,
RPN9, Verified ,,
BNA7,  Verified ,,
TIF35,  Verified ,,
CYM1,  Verified ,,
YDR431W, Dubious ,,
NPL3, Verified ,,
YDR433W, Dubious ,,
GPI17, Verified ,,
PPM1,  Verified ,,
PPZ2, Verified ,,
GPI19, Verified ,,
THI74, Verified ,,
LRS4, Verified ,,
DOT1, Verified ,,
APT2,  Verified ,,
YDR442W, Dubious ,,
SSN2,  Verified ,,
YDR444W, Uncharacterized ,,
YDR445C,  Dubious ,,
ECM11, Verified ,,
RPS17B,  Verified ,,
ADA2, Verified ,,
UTP6,  Verified ,,
RPS18A, Verified ,,
YHP1,  Verified ,,
PPN1, Verified ,,
TSA2,  Verified ,,
GUK1,  Verified ,,
YDR455C,  Dubious ,,
NHX1, Verified ,,
TOM1, Verified ,,
HEH2,  Verified ,,
PFA5,  Verified ,,
TFB3, Verified ,,
MFA1, Verified ,,
CMI8,  Uncharacterized ,,
MRPL28, Verified ,,
STP1, Verified ,,
SPP41, Verified ,,
YDR464C-A,  Dubious ,,
RMT2,  Verified ,,
PKH3, Verified ,,
YDR467C,  Dubious ,,
TLG1,  Verified ,,
SDC1, Verified ,,
UGO1,  Verified ,,
RPL27B, Verified ,,
TRS31, Verified ,,
PRP3,  Verified ,,
JIP4,  Verified ,,
YDR476C,  Uncharacterized ,,
SNF1, Verified ,,
SNM1, Verified ,,
PEX29,  Verified ,,
DIG2, Verified ,,
PHO8,  Verified ,,
CWC21,  Verified ,,
KRE2, Verified ,,
VPS52, Verified ,,
VPS72,  Verified ,,
VPS60,  Verified ,,
RIB3,  Verified ,,
PAC11,  Verified ,,
SLD5, Verified ,,
PKH1,  Verified ,,
YDR491C,  Dubious ,,
IZH1, Verified ,,
MZM1, Verified ,,
RSM28, Verified ,,
VPS3,  Verified ,,
PUF6,  Verified ,,
ITR1,  Verified ,,
SEC20,  Verified ,,
LCD1, Verified ,,
RPL37B,  Verified ,,
PLM2, Verified ,,
SAM2,  Verified ,,
LPP1,  Verified ,,
SPG3,  Verified ,,
PSP1,  Verified ,,
GMC1,  Verified ,,
GIN4,  Verified ,,
GNP1,  Verified ,,
YDR509W, Dubious ,,
SMT3, Verified ,,
YDR510C-A,  Dubious ,,
SDH7, Verified ,,
EMI1,  Verified ,,
GRX2, Verified ,,
YDR514C,  Verified ,,
SLF1, Verified ,,
EMI2,  Verified ,,
GRH1, Verified ,,
EUG1, Verified ,,
FPR2, Verified ,,
URC2,  Uncharacterized ,,
YDR521W, Dubious ,,
SPS2,  Verified ,,
SPS1,  Verified ,,
AGE1,  Verified ,,
YDR524W-C, Uncharacterized ,,
YDR524C-B,  Uncharacterized ,,
YDR524C-A,  Dubious ,,
API2, Uncharacterized ,,
SNA2, Verified ,,
YDR526C,  Dubious ,,
RBA50, Verified ,,
HLR1, Verified ,,
QCR7,  Verified ,,
APA2,  Verified ,,
CAB1, Verified ,,
KRE28,  Verified ,,
HSP31,  Verified ,,
FIT1,  Verified ,,
YDR535C,  Dubious ,,
STL1, Verified ,,
YDR537C,  Dubious ,,
PAD1, Verified ,,
FDC1, Verified ,,
IRC4,  Verified ,,
YDR541C,  Verified ,,
PAU10, Verified ,,
YDR543C,  Dubious ,,
YDR544C,  Dubious ,,
YRF1-1, Verified ,,
YDR545C-A,  Dubious ,,
YEL077C,  Uncharacterized ,,
YEL077W-A, Dubious ,,
YEL076C-A,  Uncharacterized ,,
YEL076C,  Uncharacterized ,,
YEL075W-A, Dubious ,,
YEL075C,  Uncharacterized ,,
YEL074W, Dubious ,,
YEL073C,  Uncharacterized ,,
RMD6, Verified ,,
DLD3, Verified ,,
DSF1, Verified ,,
HXT13,  Verified ,,
YEL068C,  Uncharacterized ,,
YEL067C,  Uncharacterized ,,
HPA3, Verified ,,
SIT1, Verified ,,
AVT2,  Verified ,,
CAN1,  Verified ,,
NPR2, Verified ,,
CIN8,  Verified ,,
PRB1,  Verified ,,
SOM1,  Verified ,,
HHY1, Uncharacterized ,,
PCM1, Verified ,,
SDD1,  Verified ,,
HAT2, Verified ,,
POL5,  Verified ,,
RPL12A,  Verified ,,
YEL053W-A, Dubious ,,
MAK10,  Verified ,,
AFG1, Verified ,,
VMA8, Verified ,,
YEL050W-A, Dubious ,,
RML2,  Verified ,,
PAU2, Verified ,,
TCA17,  Verified ,,
FRD1,  Verified ,,
GLY1,  Verified ,,
YEL045C,  Dubious ,,
IES6, Verified ,,
GTA1, Verified ,,
GDA1, Verified ,,
YEF1, Verified ,,
UTR2, Verified ,,
CYC7,  Verified ,,
UTR4, Verified ,,
RAD23,  Verified ,,
ANP1,  Verified ,,
UTR5,  Uncharacterized ,,
YEL034C-A,  Dubious ,,
HYP2, Verified ,,
MTC7, Uncharacterized ,,
MCM3, Verified ,,
YEL032C-A,  Dubious ,,
SPF1, Verified ,,
YEL030C-A,  Dubious ,,
ECM10, Verified ,,
BUD16,  Verified ,,
YEL028W, Uncharacterized ,,
VMA3, Verified ,,
SNU13, Verified ,,
YEL025C,  Uncharacterized ,,
RIP1, Verified ,,
YEL023C,  Uncharacterized ,,
GEA2, Verified ,,
URA3, Verified ,,
YEL020C-B,  Dubious ,,
TIM9, Verified ,,
PXP1,  Verified ,,
MMS21,  Verified ,,
YEL018C-A,  Dubious ,,
EAF5, Verified ,,
PMP2,  Verified ,,
GTT3, Verified ,,
NPP2,  Verified ,,
EDC3, Verified ,,
YEL014C,  Uncharacterized ,,
VAC8, Verified ,,
UBC8, Verified ,,
GLC3, Verified ,,
YEL010W, Dubious ,,
YEL009C-A,  Uncharacterized ,,
GCN4,  Verified ,,
YEL008W, Uncharacterized ,,
YEL008C-A,  Dubious ,,
MIT1, Verified ,,
YEA6, Verified ,,
VAB2,  Verified ,,
YEA4, Verified ,,
GIM4, Verified ,,
WBP1,  Verified ,,
IRC22,  Verified ,,
MNN1, Verified ,,
NOP16, Verified ,,
PMI40,  Verified ,,
FMP52, Verified ,,
YND1, Verified ,,
NUG1, Verified ,,
YER006C-A,  Dubious ,,
PAC2, Verified ,,
TMA20,  Verified ,,
SEC3,  Verified ,,
NTF2, Verified ,,
YER010C,  Verified ,,
TIR1, Verified ,,
PRE1, Verified ,,
PRP22, Verified ,,
HEM14, Verified ,,
BUD25,  Verified ,,
FAA2, Verified ,,
BIM1, Verified ,,
AFG3,  Verified ,,
SPC25,  Verified ,,
ISC1, Verified ,,
SBH2,  Verified ,,
GPA2, Verified ,,
RPN3, Verified ,,
SRB4, Verified ,,
PRO3, Verified ,,
YER023C-A,  Dubious ,,
YAT2, Verified ,,
GCD11, Verified ,,
CHO1,  Verified ,,
GAL83,  Verified ,,
MIG3,  Verified ,,
SMB1,  Verified ,,
CHZ1, Verified ,,
YPT31,  Verified ,,
FIR1, Verified ,,
ZRG8,  Verified ,,
YER034W, Verified ,,
EDC2, Verified ,,
ARB1,  Verified ,,
PHM8, Verified ,,
KRE29,  Verified ,,
FMP49, Uncharacterized ,,
HVG1,  Verified ,,
YER039C-A,  Uncharacterized ,,
GLN3, Verified ,,
YEN1, Verified ,,
MXR1, Verified ,,
SAH1,  Verified ,,
ERG28,  Verified ,,
MEI4,  Verified ,,
ACA1,  Verified ,,
SPO73, Verified ,,
YER046W-A, Dubious ,,
SAP1,  Verified ,,
CAJ1,  Verified ,,
ISD11, Verified ,,
TPA1, Verified ,,
RSM18,  Verified ,,
JHD1, Verified ,,
HOM3,  Verified ,,
PIC2,  Verified ,,
YER053C-A,  Verified ,,
GIP2,  Verified ,,
HIS1,  Verified ,,
FCY2,  Verified ,,
RPL34A,  Verified ,,
HMF1,  Verified ,,
PET117, Verified ,,
PCL6, Verified ,,
FCY21, Verified ,,
FCY22, Verified ,,
CEM1,  Verified ,,
GPP2,  Verified ,,
THO1, Verified ,,
VHR2,  Verified ,,
ICL1,  Verified ,,
RRT13, Uncharacterized ,,
YER066C-A,  Dubious ,,
RGI1, Verified ,,
YER067C-A,  Dubious ,,
MOT2, Verified ,,
YER068C-A,  Dubious ,,
ARG56, Verified ,,
RNR1, Verified ,,
TDA2,  Verified ,,
VTC1, Verified ,,
ALD5, Verified ,,
RPS24A, Verified ,,
YOS1, Verified ,,
PTP3,  Verified ,,
YER076C,  Uncharacterized ,,
YER076W-A, Dubious ,,
MRX1,  Uncharacterized ,,
ICP55,  Verified ,,
YER078W-A, Uncharacterized ,,
YER079W, Uncharacterized ,,
YER079C-A,  Dubious ,,
AIM9, Verified ,,
SER3, Verified ,,
UTP7,  Verified ,,
GET2,  Verified ,,
YER084W, Uncharacterized ,,
YER084W-A, Dubious ,,
YER085C,  Uncharacterized ,,
ILV1, Verified ,,
AIM10, Verified ,,
YER087C-A,  Dubious ,,
SBH1,  Verified ,,
DOT6,  Verified ,,
YER088C-A,  Dubious ,,
YER088W-B, Dubious ,,
PTC2,  Verified ,,
TRP2, Verified ,,
YER090C-A,  Dubious ,,
MET6,  Verified ,,
YER091C-A,  Dubious ,,
IES5, Verified ,,
TSC11,  Verified ,,
AIM11,  Verified ,,
PUP3,  Verified ,,
RAD51, Verified ,,
SHC1, Verified ,,
YER097W, Dubious ,,
UBP9, Verified ,,
PRS2,  Verified ,,
UBC6, Verified ,,
AST2,  Verified ,,
RPS8B, Verified ,,
SSA4, Verified ,,
RTT105, Verified ,,
NUP157,  Verified ,,
MAM1, Verified ,,
GLE2,  Verified ,,
YER107W-A, Dubious ,,
FLO8,  blocked_reading_frame, and STA1; S. cerevisiae genome reference strain S288C contains an internal in-frame stop at codon 142, which in other strains encodes tryptophan"
KAP123,  Verified ,,
SWI4,  Verified ,,
LSM4, Verified ,,
TMN3,  Verified ,,
BOI2,  Verified ,,
SPR6,  Verified ,,
SLX8,  Verified ,,
RPL23B, Verified ,,
SHO1,  Verified ,,
AVT6,  Verified ,,
YER119C-A,  Dubious ,,
SCS2, Verified ,,
YER121W, Uncharacterized ,,
GLO3,  Verified ,,
YCK3, Verified ,,
DSE1,  Verified ,,
RSP5, Verified ,,
NSA2,  Verified ,,
LCP5, Verified ,,
VFA1, Verified ,,
SAK1, Verified ,,
COM2,  Verified ,,
RPS26B, Verified ,,
PMD1,  Verified ,,
GLC7, Verified ,,
YER133W-A, Dubious ,,
YER134C,  Verified ,,
YER135C,  Uncharacterized ,,
GDI1, Verified ,,
YER137C,  Verified ,,
YER137W-A, Dubious ,,
YER138C,  transposable_element_gene,,
YER137C-A,  transposable_element_gene,,
YER138W-A, Uncharacterized ,,
RTR1,  Verified ,,
EMP65, Verified ,,
COX15, Verified ,,
MAG1,  Verified ,,
DDI1, Verified ,,
UBP5,  Verified ,,
FTR1,  Verified ,,
YER145C-A,  Uncharacterized ,,
LSM5, Verified ,,
SCC4,  Verified ,,
YER147C-A,  Dubious ,,
SPT15, Verified ,,
YER148W-A, Dubious ,,
PEA2,  Verified ,,
SPI1, Verified ,,
UBP3,  Verified ,,
YER152C,  Verified ,,
YER152W-A, Dubious ,,
PET122,  Verified ,,
OXA1, Verified ,,
BEM2,  Verified ,,
MYG1,  Verified ,,
COG3, Verified ,,
YER158C,  Uncharacterized ,,
YER158W-A, Dubious ,,
BUR6,  Verified ,,
YER160C,  transposable_element_gene,,
YER159C-A,  transposable_element_gene,,
SPT2,  Verified ,,
RAD4,  Verified ,,
GCG1,  Verified ,,
CHD1, Verified ,,
PAB1, Verified ,,
YER165C-A,  Dubious ,,
DNF1, Verified ,,
BCK2, Verified ,,
CCA1,  Verified ,,
RPH1, Verified ,,
ADK2, Verified ,,
RAD3, Verified ,,
BRR2,  Verified ,,
YER172C-A,  Dubious ,,
RAD24, Verified ,,
GRX4,  Verified ,,
TMT1,  Verified ,,
YER175W-A, Uncharacterized ,,
ECM32, Verified ,,
BMH1, Verified ,,
PDA1, Verified ,,
DMC1, Verified ,,
ISC10,  Verified ,,
SLO1,  Verified ,,
YER181C,  Verified ,,
FMP10, Uncharacterized ,,
FAU1,  Verified ,,
TOG1,  Verified ,,
PUG1, Verified ,,
YER186C,  Uncharacterized ,,
YER187W, Uncharacterized ,,
YER188W, Uncharacterized ,,
YER188C-A,  Uncharacterized ,,
YER189W, Uncharacterized ,,
YRF1-2, Verified ,,
YER190C-A,  Dubious ,,
YER190C-B,  Uncharacterized ,,
YFL068W, Uncharacterized ,,
YFL067W, Uncharacterized ,,
YFL066C,  Uncharacterized ,,
YFL065C,  Uncharacterized ,,
YFL064C,  Uncharacterized ,,
YFL063W, Dubious ,,
COS4, Verified ,,
DDI3, Verified ,,
SNO3,  Verified ,,
SNZ3, Verified ,,
THI5, Verified ,,
AAD6,  pseudogene,,
AGP3, Verified ,,
AQY3,  Uncharacterized ,,
DAK2, Verified ,,
ZNF1, Verified ,,
YFL051C,  Uncharacterized ,,
ALR2,  Verified ,,
SWP82, Verified ,,
EMP47,  Verified ,,
RGD2, Verified ,,
FMP32, Verified ,,
SEC53,  Verified ,,
OTU1,  Verified ,,
LAM5,  Verified ,,
YFL041W-A, Uncharacterized ,,
FET5, Verified ,,
YFL040W, Uncharacterized ,,
ACT1,  Verified ,,
YPT1,  Verified ,,
TUB2, Verified ,,
RPO41, Verified ,,
MOB2,  Verified ,,
RPL22B,  Verified ,,
MIL1, Uncharacterized ,,
RIM15,  Verified ,,
YFL032W, Dubious ,,
HAC1, Verified ,,
YFL031C-A,  Dubious ,,
AGX1, Verified ,,
CAK1,  Verified ,,
CAF16,  Verified ,,
GYP8,  Verified ,,
STE2, Verified ,,
BST1,  Verified ,,
EPL1,  Verified ,,
BUD27, Verified ,,
FRS2,  Verified ,,
YFL021C-A,  Dubious ,,
GAT1, Verified ,,
PAU5,  Verified ,,
YFL019C,  Uncharacterized ,,
LPD1,  Verified ,,
SMX2, Verified ,,
GNA1,  Verified ,,
MDJ1,  Verified ,,
YFL015W-A, Dubious ,,
YFL015C,  Uncharacterized ,,
HSP12, Verified ,,
YFL013W-A, Dubious ,,
IES1,  Verified ,,
YFL012W-A, Dubious ,,
YFL012W, Uncharacterized ,,
HXT10, Verified ,,
AUA1, Verified ,,
WWM1,  Verified ,,
CDC4, Verified ,,
SMC1, Verified ,,
BLM10, Verified ,,
SEC4, Verified ,,
VTC2, Verified ,,
MSH4,  Verified ,,
YFL002W-B, transposable_element_gene,,
YFL002W-A, transposable_element_gene,,
SPB4,  Verified ,,
DEG1, Verified ,,
LOC1, Verified ,,
NIC96, Verified ,,
YPI1,  Verified ,,
RPN11, Verified ,,
SAD1,  Verified ,,
YFR006W, Uncharacterized ,,
YFH7, Verified ,,
FAR7, Verified ,,
GCN20, Verified ,,
YFR009W-A, Dubious ,,
UBP6, Verified ,,
YFR010W-A, Dubious ,,
MIC19,  Verified ,,
DCV1, Verified ,,
YFR012W-A, Uncharacterized ,,
IOC3, Verified ,,
CMK1,  Verified ,,
GSY1,  Verified ,,
AIP5,  Verified ,,
IGD1,  Verified ,,
YFR018C,  Uncharacterized ,,
FAB1, Verified ,,
CSS2, Verified ,,
ATG18, Verified ,,
ROG3, Verified ,,
PES4, Verified ,,
LSB3,  Verified ,,
HIS2,  Verified ,,
ULI1,  Verified ,,
ECO1, Verified ,,
CDC14,  Verified ,,
PTR3, Verified ,,
MET10, Verified ,,
SMC2,  Verified ,,
RPL2A,  Verified ,,
RRT5,  Uncharacterized ,,
RPL29,  Verified ,,
MIN10,  Uncharacterized ,,
QCR6,  Verified ,,
PHO4,  Verified ,,
YFR034W-A, Dubious ,,
YFR035C,  Uncharacterized ,,
YFR035W-A, Verified ,,
CDC26, Verified ,,
YFR036W-A, Dubious ,,
RSC8,  Verified ,,
IRC5, Verified ,,
OSW7,  Verified ,,
SAP155, Verified ,,
ERJ5,  Verified ,,
KEG1, Verified ,,
IRC6,  Verified ,,
