gene_id,BY4742_R1,BY4742_R2,BY4742_R3,SY14_R1,SY14_R2,SY14_R3
15S_RRNA,0,0,0.07,0.05,0.08,0.05
COX1,0.05,0.05,0.02,0.05,0,0
AI1,0,0,0.04,0.06,0.02,0.01
AI2,0,0,0,0.03,0,0
AI3,0,0,0,0,0,0
AI4,0,0,0,0,0,0
AI5_ALPHA,0,0,0,0,0,0
AI5_BETA,0,0,0,0,0,0
ATP8,0,0,0,0,0,0
ATP6,0,0,0,0,0.34,0.06
COB,0.07,0.07,0,0,0,0
BI2,0,0,0,0,0,0
BI3,0,0,0,0,0,0
BI4,0,0,0,0,0,0
OLI1,0,0,0,0,0,0
VAR1,0,0,0,0,0,0
21S_RRNA,0.03,0.03,0.11,0.26,0.06,0.05
SCEI,0,0,0,0,0,0.07
COX2,0.13,0.13,0,0,0,0
Q0255,0,0,0,0,0,0
COX3,0,0,0,0,0,0
RPM1,0,0,0,0,0,0
TFC3,7.06,7.06,6.92,10.41,12.16,12.48
VPS8,3.97,3.97,4.41,5.02,5.22,5.27
EFB1,1839.94,1839.94,1858.08,1913.14,2035.79,2122.99
SSA1,116.42,116.42,118,183.64,205.57,218.46
ERP2,83.88,83.88,84.83,88.43,91.22,89.94
FUN14,44.23,44.23,41.51,48.21,52.44,52.31
SPO7,35.82,35.82,36.46,42.1,42.03,38.98
MDM10,11.16,11.16,10.69,10.12,12.56,11.41
SWC3,10.77,10.77,8.46,11.42,10.86,11.92
CYS3,113.71,113.71,107.47,138.92,147.52,155.44
DEP1,39.94,39.94,37.04,54.96,49.99,51.31
SYN8,52.06,52.06,52.19,62.02,63.6,59.76
NTG1,16.63,16.63,15.67,17.38,17.11,17.68
TPD3,51.3,51.3,47.55,52.98,55.81,56.94
PSK1,5.7,5.7,5.59,5.74,6.08,7.4
LDS1,0.13,0.13,0.17,0.34,0.39,0.18
FUN30,14.53,14.53,13.76,16.41,17.35,16.97
ATS1,38.62,38.62,37.55,55.11,43.9,46.9
CCR4,26.6,26.6,26,28.92,29.48,29.94
FUN26,30.22,30.22,29.05,31.77,31.26,31.91
PMT2,80.38,80.38,76.53,84.69,85.43,87.67
LTE1,2.64,2.64,2.51,2.45,2.91,3.19
MAK16,146.62,146.62,136.83,142.95,163.05,140.03
DRS2,9.18,9.18,8.72,9.32,10.21,10.54
SAW1,15.39,15.39,13.82,11.75,13.02,12.54
FRT2,4.23,4.23,3.73,4.7,4.93,5.26
MYO4,12.98,12.98,13.01,13.28,14.44,15.77
SNC1,124.58,124.58,117.89,110.03,105.57,121.77
GIP4,7.88,7.88,8.57,8.57,8.53,9.12
PRP45,16.78,16.78,15.03,18.19,16.34,19.7
POP5,49.02,49.02,51.43,49.96,43.17,46.62
FUN19,9.17,9.17,8.33,8.63,8.64,8.59
MTW1,9.54,9.54,8.17,8.87,8.8,9.57
FUN12,87.32,87.32,82.83,92.1,95.62,97.09
RBG1,93.43,93.43,86.2,96.96,97.58,94.61
YAL037C-A,0,0,0,0,0,0
YAL037W,4.11,4.11,4.08,3.36,3.83,4.61
CDC19,2196.93,2196.93,2259.81,2415.93,2540.43,2635.11
CYC3,71.21,71.21,64.97,110.18,91.18,93.72
CLN3,20.75,20.75,22.02,23.15,27.54,28.32
CDC24,15.96,15.96,15.72,15.95,17.23,18.07
ERV46,187.02,187.02,183.7,204.59,189.49,205.25
PTA1,18.76,18.76,16.66,19.78,20.11,20.62
GCV3,303.73,303.73,284.76,256.28,281.43,259.51
BOL1,117.38,117.38,121.99,109.11,113.34,112.41
BOL3,80.8,80.8,86.08,74.8,93.98,98.84
SPC72,7.93,7.93,6.53,7.53,6.66,8.31
GEM1,5.32,5.32,5.9,6.77,6.97,6.81
AIM2,38.11,38.11,34.32,44.78,37.87,40.28
OAF1,8.89,8.89,7.87,8.98,9.04,10.41
FLC2,54.78,54.78,50.92,51.21,62.33,63.73
ACS1,4.1,4.1,4.61,5.52,5.66,5.85
PEX22,36.68,36.68,34.71,39.12,37.61,34.32
GPB2,18.21,18.21,17.39,17.9,17.66,19.06
CNE1,17.93,17.93,16.76,17.89,16.44,16.11
ECM1,113.27,113.27,107.07,102.2,111.06,112.95
BDH1,45.86,45.86,40.51,46.2,51.92,53.63
BDH2,14.42,14.42,12.61,17.02,13.44,16.17
GDH3,11.27,11.27,9.86,16.19,13.93,14.55
FLO9,3.38,3.38,3.26,3.16,2.97,3.5
YAL063C-A,4.68,4.68,1.08,0,2.58,7.65
TDA8,3.65,3.65,1.51,2.96,2.88,3.7
YAL064W,0,0,0,0,0,0
YAL064W-B,1.4,1.4,1.51,1.78,0.86,1.99
YAL065C,1.87,1.87,2.28,1.94,1.38,0.27
SEO1,1.03,1.03,0.97,2.65,3,2.94
YAL067W-A,0,0,0,0,0,0
PAU8,0.33,0.33,0,0,0,0
ERP1,164.82,164.82,184.46,189.15,201.94,207.77
NUP60,35.18,35.18,34.09,38.15,37.33,39.93
SWD1,19.01,19.01,16.53,17.47,22.85,21.62
RFA1,23.26,23.26,23.87,26.4,28.25,30.42
SEN34,26.88,26.88,23.45,23.5,24.62,24.03
YAR009C,42.34,42.34,36.94,39.85,44.24,50.3
YAR010C,0,0,0,0,0,0
BUD14,31.98,31.98,30.76,33.94,36.02,33.95
ADE1,358.29,358.29,343.28,328.87,378.54,367.49
KIN3,14.93,14.93,14.97,13.91,19.12,18.69
CDC15,4.51,4.51,4.28,4.31,5.4,5.26
PAU7,0,0,0,0,0,0
DFP1,10.44,10.44,8.25,9.86,11.71,9.38
UIP3,57.72,57.72,59.75,54.85,63.66,58.61
KTD1,28.62,28.62,26.53,25.36,29.19,27.87
DFP2,20.79,20.79,0,0,10.54,26.11
PRM9,13.84,13.84,12.37,13.14,15.55,13.96
MST28,15.96,15.96,16.31,16.34,14.22,14.69
YAR035C-A,0,0,0,0,0,0
YAT1,1.92,1.92,1.72,2.33,1.88,1.89
SWH1,10.07,10.07,10.49,13.32,14.08,14.46
FLO1,1.52,1.52,1.29,0.1,0.12,0.19
YAR061W,5.11,5.11,2.71,0.37,0.43,0.3
YAR064W,3.14,3.14,2.71,0,0,0
YAR066W,3.08,3.08,2.94,0,0,0
YAR068W,25.92,25.92,25.92,14,18.23,21.87
PHO11,15.71,15.71,12.13,0,0.02,0
ECM15,247.92,247.92,237.47,387.24,352.13,360.96
HTB2,2377.42,2377.42,2264.04,2537.17,1995.82,2146.71
HTA2,1381.86,1381.86,1387.73,1438.82,1189.84,1265.31
UTP20,4.61,4.61,3.64,4.71,5.49,5.49
PDR3,12.07,12.07,10.03,12.21,12.29,14.68
YBL005W-A,0,0,0,0,0,0
YBL005W-B,17.39,17.39,18.24,19.72,22.3,23.86
LDB7,147.88,147.88,148.75,190.68,159.3,160.57
SLA1,25.73,25.73,25.48,26.69,28.66,30.7
HIR1,8.62,8.62,6.76,7.66,8.13,8.65
YBL008W-A,0,0,0,0,0,0
ALK2,14.3,14.3,13.41,14,15.01,16.32
LAA2,17.31,17.31,17.51,16.62,15.57,17.73
SCT1,24.29,24.29,22.25,28.11,27.87,28.62
FMT1,3.09,3.09,1.78,2.98,2.02,2.66
RRN6,14.49,14.49,12.85,13.88,14.22,15.92
ACH1,9.37,9.37,9.95,10.09,13.46,12.54
FUS3,54.34,54.34,52.28,49.33,49.74,47.91
PEP1,18.04,18.04,16.61,16.63,16.78,18.02
POP8,137.68,137.68,119.25,136.45,116.69,123.54
APN2,8.79,8.79,8.1,7.49,8.22,9.28
RFT1,24.24,24.24,22.57,25.45,24.09,24.52
HAP3,33.64,33.64,30.31,38.27,41.97,42.32
PIM1,20.7,20.7,20.6,23.91,23.14,27
MCM2,12.95,12.95,11.67,11.87,12.64,13.52
NCL1,60.21,60.21,59.09,60.63,60.4,63.06
RRN10,37.74,37.74,35.57,42.18,44.82,33.06
LSM2,203.14,203.14,169.61,180.65,181.33,174.05
RPL19B,2799.66,2799.66,2818.28,2682.45,2721.9,2652.37
YBL028C,284.21,284.21,256.15,256.56,293.99,291.73
YBL029C-A,42.51,42.51,39.42,22.41,37.67,34.72
YBL029W,14.08,14.08,13.04,13.56,15.66,15.48
PET9,91.88,91.88,87.09,98.6,113.08,112.66
SHE1,13.11,13.11,11.63,10.95,9.94,11.44
HEK2,55.93,55.93,53.11,58.76,56.84,60.61
RIB1,44.6,44.6,45.21,58.11,53.5,55.98
STU1,2.54,2.54,2.34,2.5,2.85,3.12
POL12,9.87,9.87,8.4,9.22,9.08,9.32
YBL036C,73.44,73.44,71.14,65.92,71.44,71.07
APL3,6.25,6.25,5.91,6.71,7.22,7.65
MRPL16,36.94,36.94,31.5,31.47,33.53,36.73
URA7,132.13,132.13,127.68,128.58,135.36,134.55
MIN6,0,0,0,0,0,0
ERD2,94.42,94.42,91.14,82.27,93.16,93.72
PRE7,282.03,282.03,249.3,325.02,328.4,317.91
FUI1,57.81,57.81,52.04,49.76,63.26,56.47
ECM13,1.58,1.58,1.17,1.28,1.92,1.82
YBL044W,0.94,0.94,1.69,0.99,0.96,0
COR1,40.94,40.94,44.31,39.64,48.01,47.05
PSY4,27.39,27.39,26.95,28.6,29.88,28.1
EDE1,18.94,18.94,19.14,19.06,21.22,22.4
RRT1,5.09,5.09,3.63,4.59,7.31,7.82
MOH1,10.92,10.92,9.86,10.87,10.95,7.13
SEC17,67.39,67.39,62.4,66.86,64.77,75.4
PIN4,22.64,22.64,22.53,23.95,25.83,29.36
SAS3,10.95,10.95,10.92,10.32,11.45,11.93
TOD6,37.07,37.07,31.91,36.36,40.56,40.78
YBL055C,42.23,42.23,38.37,38.58,40.8,39.77
PTC3,64.69,64.69,60.63,64.4,65.24,68.39
PTH2,74.22,74.22,75.8,67.19,75.46,71.53
SHP1,95.75,95.75,91.88,109.02,106.28,107.3
CMC2,77.88,77.88,69.96,67.85,78.36,72.22
IAI11,22.26,22.26,17.84,22.28,19.93,21.08
YEL1,12.92,12.92,12.53,13.94,14.29,13.16
SKT5,32.86,32.86,29.37,35.32,36.21,37.09
KIP1,4.71,4.71,3.84,3.94,4.29,4.7
PRX1,42.61,42.61,38.01,51.6,62.9,55.89
SEF1,3.5,3.5,3.63,4.5,5.05,5.03
UBP13,19.49,19.49,17.93,20.25,20.62,20.81
PRS4,55.55,55.55,49.47,60.55,60.13,58.26
AST1,23.02,23.02,22.57,26.18,22.89,25.69
YBL071C,65.52,65.52,44.38,53.6,44.58,52.77
YBL071C-B,0,0,0,0,0,0
KTI11,214.48,214.48,148.54,132.69,153.18,189.65
RPS8A,2655.14,2655.14,2734.14,2331.46,2509.03,2529.28
AAR2,6.3,6.3,8.13,7.78,8.31,7.23
SSA3,7.79,7.79,7.93,13.6,17.64,18.27
ILS1,93.14,93.14,90.85,91.76,94.43,102.64
ATG8,48.45,48.45,54.75,71.44,62.32,75
NUP170,8.36,8.36,8.01,8.43,9.24,10.08
PET112,6.62,6.62,7.04,6.39,7.35,9.17
YBL081W,34.81,34.81,32.29,34.31,37.22,37.84
ALG3,34.04,34.04,31.22,40.18,36.87,37.3
CDC27,8.68,8.68,8.26,7.98,8.63,8.52
BOI1,18.24,18.24,18.13,19.23,19.34,20.45
YBL086C,13.62,13.62,13.13,15.23,15.49,17.18
RPL23A,2509.24,2509.24,2764.33,2333.67,2230.4,2387.92
TEL1,2.05,2.05,1.92,1.94,2.28,2.42
AVT5,18.44,18.44,15.59,16.22,16.92,16.71
MRP21,59.28,59.28,48.5,52.43,60.97,60.44
MAP2,125.08,125.08,116.98,138.7,131.44,131.42
SCS22,27.99,27.99,36.95,34.58,33.53,37.06
RPL32,8590.73,8590.73,9161.53,7252.52,7543.58,8018.88
ROX3,108.72,108.72,88.27,113.99,115.24,105.14
MRX3,14.63,14.63,16.21,16.91,16.09,14.82
BRN1,3.64,3.64,3.63,3.43,3.46,3.12
BNA4,12.72,12.72,11.57,10.07,10.58,10.19
ATP1,78.05,78.05,83.59,81.81,92.11,88.75
YBL100W-A,0,0,0,0,0,0
YBL100W-B,2.48,2.48,2.53,2.68,2.65,2.92
YBL100W-C,0,0,0,0,0,0
ECM21,5.69,5.69,5.95,6.17,6.39,7.98
SFT2,63.9,63.9,61.48,75.02,77.03,71.8
RTG3,20.58,20.58,19.97,19.92,21.22,21.07
SEA4,9.58,9.58,9.37,9.15,9.98,10.1
PKC1,18.78,18.78,16.83,19.99,20.06,20.86
SRO77,4.76,4.76,4.18,4.4,4.29,4.78
MIX23,66.89,66.89,64.75,83.48,82.15,77.92
PAU9,0,0,0,0,0,0
YBL111C,0,0,0.28,0,0,0
YBL112C,19.57,19.57,25.85,0,0,0
YBL113C,10.62,10.62,9.83,0.03,0,0
NTH2,8.85,8.85,8.9,12.75,12.95,13.59
RER2,66.21,66.21,63.76,84.54,84.16,87.63
COQ1,19.89,19.89,20.17,21.06,20.9,22.66
GPI18,19.7,19.7,16.7,24.62,23.3,22.8
RCR1,96.66,96.66,90.89,131.82,122.94,118.66
UGA2,9.39,9.39,10.24,9.55,11.03,11.6
DSF2,8.56,8.56,7.93,7.73,9.01,10.1
FLR1,11.47,11.47,11.27,17.45,17.51,18.02
HHF1,2455.96,2455.96,2438.87,2632.55,2385.81,2421.66
HHT1,1880.28,1880.28,1849.77,1972.59,1730.37,1812.53
IPP1,616.33,616.33,612.65,643.32,656.53,656.94
YBR012W-A,0,0,0,0,0,0
YBR012W-B,4.83,4.83,3.97,4.69,6.02,6.77
YBR013C,10.17,10.17,10.27,11.28,13.45,11.35
GRX7,33.49,33.49,31.7,34.36,35.88,37.34
MNN2,37.65,37.65,37.39,44.33,46.38,45.05
CPP1,157.64,157.64,170.46,186.61,162.59,187.86
KAP104,29.26,29.26,27.83,28.38,29.12,30.94
GAL7,1.3,1.3,1.34,1.23,1.85,0.95
GAL10,3.05,3.05,2.71,2.99,3.46,3.61
GAL1,4.04,4.04,3.43,3.46,4.96,4.4
FUR4,13.6,13.6,11.02,9.52,12.53,12.87
POA1,41.88,41.88,39.09,37.12,35.89,37.41
CHS3,29.79,29.79,27.34,27.92,33.2,33.39
SCO2,12.65,12.65,12.43,15.68,14.93,16.31
OLA1,358.85,358.85,356.08,364.49,378.6,373.09
ETR1,31.09,31.09,30.91,31,34.54,35.05
YBR027C,0,0,0,0,0,0
YPK3,29.37,29.37,24.55,28.59,29.24,26.41
CDS1,52.75,52.75,47.62,51.8,54.26,56.29
RKM3,26.04,26.04,21.75,23.64,26,24.57
RPL4A,1400.22,1400.22,1419.75,1513.86,1504.25,1519.31
YBR032W,3.71,3.71,0,5.32,2.1,0.76
EDS1,2.74,2.74,2.17,2.57,2.94,2.63
HMT1,275.17,275.17,253.51,308.24,301.4,284.6
PDX3,119.01,119.01,111.57,121.02,134.24,124.73
CSG2,97.18,97.18,94.27,104.33,104.03,103.28
SCO1,28.96,28.96,26.5,28.91,28.29,27.4
CHS2,15.61,15.61,14.82,14.64,16.77,18.09
ATP3,87.8,87.8,95.28,88.56,106.45,93.64
FIG1,0.76,0.76,1.09,0.76,1.55,0.3
FAT1,25.05,25.05,25.1,24.84,26.21,26.47
CST26,40.53,40.53,40.95,37.23,41.59,38.12
QDR3,17.85,17.85,17.49,18.86,18.58,19.83
TCM62,11.03,11.03,10.14,10.86,11.32,10.65
GIP1,1.47,1.47,1.1,1.3,1.36,1.64
ZTA1,24.14,24.14,20.61,27.84,25.28,27.53
FMP23,8.59,8.59,7.54,9.53,8.28,10.43
RPS11B,1813.77,1813.77,1880.57,1870.47,1846.43,1931.27
REB1,14.71,14.71,13.47,14.11,13.57,15.87
REG2,3.79,3.79,3.6,5.22,5.13,7
RFS1,92.84,92.84,92.18,107.51,105.28,110.3
YBR053C,19.94,19.94,21.35,23.3,23.23,24.37
YRO2,10.19,10.19,9.29,8.3,13.59,10.55
PRP6,10.18,10.18,10.55,11.62,11.12,12.06
MRX18,25.34,25.34,29.27,26.89,26.78,30.93
MNC1,311.1,311.1,201.79,272.47,346.88,373.66
MUM2,30.7,30.7,28.48,31.09,32.14,32.73
UBP14,21.83,21.83,22.04,21.52,23.92,22.88
TSC3,377.1,377.1,297.47,423.01,320.96,284.36
AKL1,13.72,13.72,13.31,14.21,15.86,16.24
ORC2,15.97,15.97,13.62,14.56,15.35,15.97
TRM7,48.15,48.15,46.71,49.93,45.35,50.98
YBR062C,73.47,73.47,70.24,88.37,79.96,83.59
CNM1,9.23,9.23,7.3,7.4,7.33,8.9
ECM2,12.76,12.76,12.27,10.66,16.25,13.14
NRG2,23.59,23.59,15.48,19.01,21.02,21.22
TIP1,429.68,429.68,382.22,443.25,597.24,587.79
BAP2,201.48,201.48,186.76,220.1,178.46,194.26
TAT1,117.31,117.31,110.3,120.37,117.55,114.14
ALG14,32.12,32.12,27.66,32.7,39.81,37.19
YBR071W,64.94,64.94,60.39,61.12,68.59,70.62
YBR072C-A,0,0,0,0,0,0
HSP26,9.48,9.48,7.54,23.61,22.82,24.27
RDH54,18.11,18.11,16.7,18.09,20.46,19.71
PFF1,14.62,14.62,13.44,12.8,13.52,14.13
ECM8,2.32,2.32,1.98,2.9,3.47,2.89
SLM4,38.57,38.57,32.44,31.6,36.6,34.59
ECM33,421.71,421.71,425.34,390.72,430.81,435.61
RPG1,94.06,94.06,87.16,94.49,101.3,105.48
SEC18,26.07,26.07,28.87,28.44,27.35,29.25
SPT7,6.86,6.86,5.81,6.23,6.83,7.12
UBC4,441.78,441.78,429.22,446.78,478.18,483.53
TEC1,21.22,21.22,19.66,17.55,17.07,18.27
RPL19A,2032.03,2032.03,2098.78,1945.14,1865.63,1825.29
MIS1,46.75,46.75,45.29,46.14,45.84,46.8
YBR085C-A,244.82,244.82,288.74,251.31,360.09,300.32
AAC3,13.13,13.13,12.79,12.55,11.39,12.49
IST2,29.71,29.71,31.53,29.72,32.16,34.43
RFC5,31.33,31.33,29.6,31.59,31.56,36.12
POL30,117.69,117.69,98.73,99.2,110.16,110.17
NHP6B,297.97,297.97,229.48,269.65,290.42,280.4
YBR090C,2.5,2.5,3.05,2.64,6.69,3.18
TIM12,96.37,96.37,107.67,112.91,95.56,118.05
PHO3,188.24,188.24,181.82,139.43,182.62,165.11
PHO5,29.72,29.72,27.95,54.99,48.64,56.1
PBY1,11.4,11.4,11.81,10.45,11.25,12.04
RXT2,15.06,15.06,12.81,14.68,14.88,16.01
YBR096W,62.31,62.31,60.23,55.02,60.4,67.41
VPS15,3.03,3.03,2.73,2.79,2.75,3.5
MMS4,5.43,5.43,4.64,4.95,5.45,5.79
FES1,113.71,113.71,99.93,142.86,123.31,133.32
EXO84,10.2,10.2,9.35,10.61,10.97,11.36
SIF2,18.82,18.82,16.81,20.99,19.7,20.54
YMC2,50.44,50.44,44.59,50.56,49.9,49.65
VID24,59.93,59.93,45.37,62.21,73.36,72.26
SND3,1043.64,1043.64,998.77,1187.51,1057.78,1052.87
IML3,16.97,16.97,14.87,19.31,19.72,20.84
AIM3,7.46,7.46,6.42,8.26,8.9,8.48
CMD1,316.15,316.15,304.68,282.81,310.12,330.49
ALG1,33.95,33.95,30.84,31.33,34.02,36.98
YSA1,152.81,152.81,143.82,148.5,129.37,134.54
SUS1,83.23,83.23,81.19,78.5,78.38,86.1
CYC8,16.68,16.68,16.92,18.3,20.17,21.72
RAD16,17.37,17.37,17.25,21.11,23.13,20.41
LYS2,0,0,0,0,0,0
TKL2,3.1,3.1,2.76,3.22,3.68,3.51
TEF2,4932.87,4932.87,5014.78,5124.57,5143.09,5165.82
MUD1,16.38,16.38,15.87,12.76,16.91,17.2
CBP6,28.75,28.75,24.22,27.61,27.22,30.39
GRS1,163.64,163.64,162.55,169.98,175.47,181.83
MRPL36,86.88,86.88,67.92,83.18,86.31,82.86
TFC1,13.53,13.53,12.84,13.64,13.12,14.05
PTC4,22.26,22.26,20.04,22.12,20.05,24.01
TPS1,54.12,54.12,54.32,69.06,66.59,75.91
MEO1,563.14,563.14,529.47,803.78,753.86,752.54
VMA2,209.98,209.98,202.46,212.05,215.78,217.78
ATG14,5.49,5.49,5.98,5.94,6.02,6.67
OPY1,28.3,28.3,26.66,29.43,27.41,30.91
SHE3,35.83,35.83,35.27,34.81,36.66,38.03
CCZ1,7.16,7.16,6.09,6.12,6.06,6.31
AGP2,5.9,5.9,5.58,7.58,5.15,6.98
HSL7,14.23,14.23,13.56,14.95,15.57,16.08
CKS1,48.84,48.84,45.26,44.84,55.58,51.32
MEC1,0.99,0.99,0.98,1.07,1.19,1.19
YBR137W,24.06,24.06,25.22,28.7,32.98,29.89
YBR138C,5.54,5.54,5.81,4.38,5.97,6.49
ATG42,15.47,15.47,15.98,15.66,19.42,18.24
IRA1,2.03,2.03,2.22,2.05,2.44,2.87
BMT2,23.72,23.72,21.19,29.33,28.3,25.72
MAK5,32.64,32.64,29.41,31.05,33.89,32.03
SUP45,228.4,228.4,226.94,221.31,235.32,233.95
YBR144C,0,0,0,0,0,3.11
ADH5,48.48,48.48,41.49,43.31,40.62,45.07
MRPS9,58.07,58.07,51.62,60.79,56.68,57.08
RTC2,1.95,1.95,1.6,1.69,2.13,1.98
YSW1,1.82,1.82,1.12,1.22,1.42,1.47
ARA1,87.93,87.93,80.77,94.49,100.26,100.61
TBS1,2.47,2.47,2.37,3.09,3.13,3.79
APD1,69.9,69.9,64.64,70.83,66.82,69.17
SPP381,11.54,11.54,11.06,13.03,11.53,11.97
RIB7,27.8,27.8,26.38,27.37,29.28,30.34
RPB5,190.86,190.86,192.59,192.51,186.71,193.24
CNS1,44.03,44.03,40.31,48.91,49.67,49.07
SLI15,6.97,6.97,6.57,7.13,7.95,8.61
ICS2,18.76,18.76,17.71,20.6,16.33,18
AMN1,74.72,74.72,77.43,75.38,87.96,87.64
IFA38,104.34,104.34,101.05,111.9,110.33,110.76
CDC28,44.06,44.06,37.58,42.56,49.35,47.03
CSH1,13.41,13.41,12.64,12.26,15.26,16.29
TOS1,299.79,299.79,293.7,279.21,295.01,303.15
YSY6,764.74,764.74,705.68,1324.71,613.07,856.66
EXO5,17.63,17.63,15.33,18.51,17.37,19.08
ARL1,91.48,91.48,87.83,80.08,86.56,88.2
UBS1,18.99,18.99,18.79,18.21,17.78,21.37
TYR1,32.35,32.35,27.76,31.86,31.58,32.54
POP7,52.49,52.49,63.12,57.31,56.01,58.72
PEX32,8.84,8.84,10.04,8.32,9.07,10.02
SSE2,9.47,9.47,9.44,9.24,10.36,11.05
NPL4,21.38,21.38,21.19,24.79,24.99,26.31
SEC66,121.13,121.13,118.85,114.23,111.6,118.95
SMY2,27.54,27.54,25.98,24.87,29.92,31.27
UMP1,166.04,166.04,156.5,179.62,187.47,186.28
SWD3,25.89,25.89,23.42,24.51,27.11,25.39
ECM31,14.92,14.92,12.59,13.13,13.11,11.55
EHT1,41.47,41.47,37.49,41.74,40.38,40.6
FZO1,10.2,10.2,9.15,9.45,10.3,10.18
DTR1,2.26,2.26,2.37,1.78,2.47,1.65
RPS6B,1582.96,1582.96,1640.68,1403.47,1548.73,1490
SMP1,5.7,5.7,4.86,4.59,4.92,4.66
YBR182C-A,0,0,0,0,0,0
YPC1,3.64,3.64,4.05,3.49,4.91,4.58
YBR184W,1.05,1.05,0.57,0.84,1.05,1.23
MBA1,14.52,14.52,14.63,17.63,15.91,18.53
PCH2,5.21,5.21,5.51,5.46,6.43,6.54
GDT1,142.78,142.78,132.05,139.71,136.55,140.6
NTC20,18.32,18.32,20.82,16.34,21.54,20.13
RPS9B,3426.15,3426.15,3481.96,3300.16,3219.57,3170.66
RPL21A,3354.03,3354.03,3546.57,2780.6,2861.73,3027.17
RIM2,24.23,24.23,23.34,22.01,23.09,24.18
MED8,24.88,24.88,25.96,25.91,25.18,27.97
AIM4,21.01,21.01,16.43,21.79,21.12,16.39
MSI1,20.55,20.55,19.87,18.6,18.92,19.8
PGI1,393.39,393.39,406.07,391.93,421.27,436.95
YBR196C-A,0,0,0,0,0,0
YBR196C-B,0,0,0,0,0,0
YBR197C,37.78,37.78,30.74,36.97,36.45,35.05
TAF5,28.73,28.73,25.74,32.15,31.49,32.77
KTR4,52.45,52.45,51.26,49.32,51.64,54.26
BEM1,24.05,24.05,23.26,24.68,26.9,26.53
YBR200W-A,0,0,0,0,0,0
MIN7,0,0,17.42,31.1,13.48,16.82
DER1,12.31,12.31,11.08,12.09,13.51,14.25
MCM7,22.81,22.81,22.22,21.33,25.34,25.23
COS111,4.88,4.88,4.67,5.73,5.53,6.38
LDH1,21.02,21.02,19.09,20.54,21.21,21.67
KTR3,65.12,65.12,61.34,61.78,61.77,64.04
FTH1,34.96,34.96,33.06,41.6,37.9,41.58
DUR12,4.46,4.46,4.24,5.57,5.47,5.83
YBR209W,0,0,0,0,0,0.59
ERV15,63.04,63.04,61.62,58.99,71.29,67.68
AME1,11.05,11.05,10.93,11.65,9.44,12.97
NGR1,22.5,22.5,20.87,24.09,26.29,27.07
MET8,9.79,9.79,8.29,12.09,12.31,11.03
SDS24,15.48,15.48,16.7,22.51,23.15,26.43
HPC2,14.14,14.14,14.86,13.13,15.58,15.15
YBP1,12.27,12.27,11.18,12.05,12.68,12.05
ATG12,22.44,22.44,17.22,17.38,23.9,18.16
PYC2,32.73,32.73,33.35,34.09,38.23,38.17
YBR219C,23.18,23.18,21.75,24.24,15.72,19.22
YBR220C,31.66,31.66,30.08,33.42,32.06,31.53
PDB1,188.07,188.07,192.57,208.18,190.47,197.73
YBR221W-A,0,0,0,0,0,0
PCS60,28.75,28.75,27.48,30.2,29.35,32.18
TDP1,7.37,7.37,7.26,8.49,9.51,8.81
YBR225W,5.98,5.98,5.13,6.27,7.46,7.55
MCX1,19.45,19.45,19.61,20.4,19.92,20.24
SLX1,21.59,21.59,21.52,20.56,24.49,24.69
ROT2,12.99,12.99,12.61,13.34,12.63,14.61
OM14,109.35,109.35,107.13,118.54,126.17,136.33
COQ21,88.89,88.89,80.72,90.82,78.84,118
SWC5,37.74,37.74,33.98,46.48,43.61,42.39
PBP2,11.33,11.33,10.17,12.44,11.84,12.8
DAD3,116.89,116.89,137.98,97.1,87.89,95.48
ARC40,88.54,88.54,83.12,88.13,100.81,102.93
VHC1,10.66,10.66,10.02,10.12,10.49,11.58
ABD1,25.28,25.28,23.79,25.65,25.16,26.39
PRP5,10.69,10.69,9.72,10.94,11.37,11.01
YBR238C,30.18,30.18,27.38,29.55,33.41,30.95
ERT1,9.33,9.33,9.23,9.06,11.24,10.71
THI2,2.06,2.06,1.22,1.38,1.84,1.43
VVS1,7.5,7.5,7.26,9.14,9.43,9.6
YBR242W,47.89,47.89,50.82,49.29,47.81,50.85
ALG7,28.78,28.78,28.01,30.47,30.63,31.7
GPX2,227.39,227.39,236.06,176.41,223.12,222.73
ISW1,12.62,12.62,10.77,11.92,13.21,13.33
RRT2,40.43,40.43,35.62,39.65,44.02,41.91
ENP1,53.61,53.61,46.74,54.2,54.98,52.25
HIS7,81.94,81.94,76.31,71.96,80.74,81.33
ARO4,199.51,199.51,195.09,180.9,193.93,209.67
SPO23,1.27,1.27,1.06,1.25,1.08,0.99
MRPS5,26.93,26.93,24.3,27.59,27.35,26.9
DUT1,215.3,215.3,211.61,189.37,196.62,194.43
SRB6,69.28,69.28,66.09,59.97,58.93,65.86
TRS20,50.46,50.46,40.53,52.99,47.21,49.21
RCF3,60.07,60.07,54.88,74.98,74.68,67.53
MTC4,9.47,9.47,9.8,10.63,10.73,10.11
RIB5,127.32,127.32,114.58,129.46,141.74,129.75
POP4,27.27,27.27,26.11,22.65,26.91,25.13
SHG1,36.87,36.87,31.74,31.91,36.17,35.14
YBR259W,8.82,8.82,8.64,8.25,8.14,8.88
RGD1,11.07,11.07,10.31,10.55,12.41,12.46
TAE1,110.96,110.96,111.65,126.57,111.04,111.81
MIC12,162.57,162.57,172.85,178.67,191.52,171.64
SHM1,102.55,102.55,100.86,108.71,98.65,105.81
